ltime,ltime,Latitude,Longitude,XCO2Dppm,XCH4Dppm,TempC,SpCondµScm,ChlARFU,ChlAµgL,BGAPCRFU,BGAPCµgL,TurbFNU,fDOMRFU,fDOMQSU,ODOsat,ODOmgL,pH,Presspsia,NITRATEUM,NITRATEMG,ABS254,ABS350,TINT,TSPEC,TLAMP,XCO2Dppm_tau,XCH4Dppm_tau,TempC_tau,SpCondµScm_tau,ChlARFU_tau,ChlAµgL_tau,BGAPCRFU_tau,BGAPCµgL_tau,TurbFNU_tau,fDOMRFU_tau,fDOMQSU_tau,ODOsat_tau,ODOmgL_tau,pH_tau,CH4uM,CH4Sat,CH4uM_tau,CH4Sat_tau,CO2uM,CO2Sat,CO2uM_tau,CO2Sat_tau
2015-08-04 12:52:00,2015-08-04 12:52:00,43.8720472902,-91.2433322892,164.095,152.678,24.581999999999997,280.7,7.63,36.16,-1.49,1.53,5.83,24.52,94.78,152.4,12.69,8.93,3.3810000000000002,19.86,0.28,0.5,0.19,12.8,23.1,13.8,163.224,170.34099999999998,24.5952,280.67,6.585,31.245,-1.506,1.524,5.881,24.526,94.818,152.5,12.69,8.97,0.219908779228841,7993.612565445029,0.245349568127825,8918.37696335079,5.78284970216568,41.02375,5.75215490896305,40.806
2015-08-04 12:52:12,2015-08-04 12:52:12,43.872052487,-91.24332977459999,163.786,153.161,24.590999999999998,280.7,6.33,30.05,-1.5,1.52,5.8,24.52,94.8,152.5,12.69,8.93,3.38,20.02,0.28,0.5,0.19,12.8,23.1,13.8,166.59900000000002,154.44399999999902,24.6056,280.47,6.545,31.055,-1.479,1.541,5.849,24.496,94.72,152.43,12.67633,8.94,0.220560475733017,8018.90052356021,0.22240806807287697,8086.073298429291,5.7703272371389005,40.9465,5.8694317425183,41.64975
2015-08-04 12:52:24,2015-08-04 12:52:24,43.872052487,-91.24332977459999,163.61700000000002,151.98,24.601999999999997,280.7,6.52,30.95,-1.48,1.54,5.82,24.49,94.7,152.5,12.69,8.94,3.377,20.01,0.28,0.5,0.19,12.8,23.1,13.8,164.2145,164.15400000000002,24.5978,280.16,6.655,31.575,-1.531,1.5030000000000001,5.8260000000000005,24.465999999999998,94.598,152.23,12.65633,8.91,0.21889250573430502,7957.06806282722,0.23642637443288003,8594.45026178009,5.76559666244835,40.90425,5.7866515895391295,41.053625
2015-08-04 12:52:36,2015-08-04 12:52:36,43.872052487,-91.24332977459999,162.988,152.11700000000002,24.6,280.4,6.66,31.59,-1.52,1.51,5.78,24.47,94.62,152.3,12.67,8.94,3.378,19.82,0.28,0.5,0.19,12.8,23.1,13.8,163.1555,154.134,24.6002,281.94,6.47,30.675,-1.558,1.462,5.776,24.47,94.61200000000001,152.44,12.697339999999999,8.93,0.219079740386987,7964.240837696329,0.22198463488504197,8069.842931937191,5.74305668538838,40.747,5.748958727224599,40.788875
2015-08-04 12:52:48,2015-08-04 12:52:48,43.872052487,-91.24332977459999,163.47299999999998,152.137,24.6,281.2,6.21,29.49,-1.53,1.49,5.69,24.47,94.62,152.3,12.67,8.93,3.3789999999999996,19.79,0.28,0.5,0.19,12.8,23.2,13.8,159.0685,132.49,24.616999999999997,279.12,7.025,33.285,-1.6119999999999999,1.411,5.707000000000001,24.496,94.726,152.74,12.703669999999999,8.94,0.21903797468799804,7965.287958115179,0.19075137058317798,6936.649214659699,5.75751416174391,40.86825,5.60238780371903,39.767125
2015-08-04 12:53:00,2015-08-04 12:53:00,43.872053576599995,-91.24333002600001,162.991,151.68200000000002,24.612,279.9,6.22,29.55,-1.58,1.44,5.78,24.5,94.72,152.6,12.69,8.94,3.3789999999999996,19.76,0.28,0.5,0.19,12.8,23.1,13.8,162.789,144.018,24.6246,280.31,5.66,26.91,-1.574,1.439,5.735,24.514,94.76799999999999,152.94,12.7,8.94,0.21835107333139397,7941.465968586391,0.207318501068293,7540.2094240837705,5.739351592565191,40.74775,5.73223862913961,40.69725
2015-08-04 12:53:12,2015-08-04 12:53:12,43.872053576599995,-91.24333002600001,163.35,151.078,24.621,280.1,6.23,29.58,-1.56,1.46,5.66,24.51,94.75,152.8,12.7,8.94,3.3739999999999997,19.74,0.28,0.5,0.19,12.8,23.1,13.8,162.167,152.575,24.6318,280.51,4.54,21.625,-1.51,1.51,5.667000000000001,24.494,94.704,153.04,12.71,8.94,0.21745157763855102,7909.842931937171,0.21960625940376502,7988.21989528798,5.75086673561379,40.8375,5.70921827924262,40.54175
2015-08-04 12:53:24,2015-08-04 12:53:24,43.872053576599995,-91.24333002600001,162.584,151.342,24.629,280.4,5.54,26.33,-1.53,1.49,5.8,24.5,94.71,152.9,12.71,8.94,3.3689999999999998,19.91,0.28,0.5,0.19,12.8,23.2,13.8,159.7915,159.595,24.623,280.65,6.455,30.665,-1.547,1.483,5.812,24.486,94.684,152.8,12.71,8.94,0.21786831567807702,7923.66492146597,0.22974913666161897,8355.75916230366,5.725269170508901,40.646,5.62693345384153,39.947875
2015-08-04 12:53:48,2015-08-04 12:53:48,43.8720528223,-91.24333061280001,163.49,151.468,24.622,279.6,6.1,28.98,-1.54,1.48,5.73,24.51,94.75,152.8,12.7,8.94,3.362,20.18,0.28,0.5,0.2,12.9,23.2,13.8,164.6405,141.596,24.6196,281.28,5.155,24.525,-1.508,1.4980000000000002,5.7860000000000005,24.496,94.72399999999999,152.63,12.7,8.94,0.218063916765505,7930.261780104709,0.203851495750445,7413.403141361271,5.757705692062791,40.8725,5.79822340200663,41.160125
2015-08-04 12:54:00,2015-08-04 12:54:00,43.8720528223,-91.24333061280001,161.779,151.114,24.62,280.5,6.12,29.06,-1.54,1.49,5.83,24.49,94.7,152.7,12.7,8.94,3.3689999999999998,19.99,0.28,0.5,0.19,12.8,23.2,13.8,159.829,141.745,24.5988,279.49,6.305,29.885,-1.614,1.423,5.896,24.48,94.618,152.43,12.66266,8.94,0.21764105691823799,7911.7277486911,0.20414740932591,7421.20418848168,5.70067342256544,40.44475,5.631960467398191,39.95725
2015-08-04 12:54:11,2015-08-04 12:54:11,43.8720528223,-91.24333061280001,161.972,151.235,24.605,280.2,5.57,26.46,-1.61,1.41,5.92,24.48,94.63,152.5,12.68,8.94,3.3739999999999997,20.33,0.28,0.5,0.19,12.8,23.2,13.8,162.012,148.019,24.6102,281.53,5.03,23.935,-1.719,1.311,5.792000000000001,24.471999999999998,94.61200000000001,152.74,12.71734,8.94,0.217767718666516,7918.06282722513,0.21313690580420497,7749.685863874341,5.705704319256211,40.493,5.70711337867864,40.503
2015-08-04 12:54:23,2015-08-04 12:54:23,43.8720466197,-91.2433304451,162.668,151.01,24.605999999999998,281.2,5.22,24.84,-1.69,1.34,5.78,24.47,94.6,152.6,12.69,8.94,3.3789999999999996,20.21,0.28,0.5,0.2,12.8,23.2,13.8,164.197,134.30700000000002,24.6206,279.13,5.525,26.22,-1.7069999999999999,1.3230000000000002,5.702999999999999,24.456,94.57,152.7,12.7,8.94,0.217400379736802,7906.28272251309,0.19335403484081,7031.78010471204,5.728601104630361,40.667,5.782447165865389,41.04925
2015-08-04 12:54:35,2015-08-04 12:54:35,43.8720466197,-91.2433304451,161.935,150.781,24.616999999999997,279.7,5.56,26.43,-1.71,1.32,5.73,24.45,94.55,152.7,12.7,8.94,3.38,20.01,0.28,0.5,0.19,12.9,23.2,13.8,162.118,141.387,24.6198,281.56,5.115,24.32,-1.666,1.354,5.854,24.451999999999998,94.51799999999999,152.84,12.68633,8.94,0.217074031171209,7894.293193717281,0.20354982421660398,7402.460732984291,5.7029114877466,40.48375,5.709356251400269,40.5295
2015-08-04 12:54:47,2015-08-04 12:54:47,43.8720466197,-91.2433304451,161.209,150.753,24.62,281.1,5.44,25.86,-1.67,1.35,5.8,24.44,94.48,152.7,12.7,8.94,3.375,20.18,0.28,0.5,0.19,12.9,23.2,13.8,162.662,154.791,24.6354,280.96,5.99,28.435,-1.6640000000000001,1.3559999999999999,5.707000000000001,24.412,94.39399999999999,152.84,12.7,8.94,0.21696881951645602,7892.827225130891,0.22278044577402695,8104.24083769634,5.67493552963075,40.30225,5.72608454317561,40.6655
2015-08-04 12:54:59,2015-08-04 12:54:59,43.8720360585,-91.2433355581,162.55700000000002,150.516,24.631,280.8,5.45,25.91,-1.67,1.36,5.65,24.41,94.38,152.7,12.7,8.94,3.3710000000000004,20.37,0.29,0.5,0.19,12.9,23.2,13.8,164.7945,150.085,24.643,281.04,5.86,27.865,-1.704,1.319,5.757999999999999,24.392,94.302,152.7,12.67633,8.94,0.21659616182039998,7880.41884816754,0.215975942403563,7857.85340314136,5.72120584478819,40.63925,5.79995482562392,41.198625
2015-08-04 12:55:11,2015-08-04 12:55:11,43.8720360585,-91.2433355581,162.32,150.38,24.639,281.1,4.57,21.76,-1.7,1.33,5.83,24.39,94.31,152.7,12.69,8.94,3.367,20.16,0.28,0.5,0.19,12.9,23.2,13.8,163.1245,143.905000000001,24.6434,280.01,4.315,20.56,-1.7380000000000002,1.2919999999999998,5.721,24.381999999999998,94.262,152.53,12.69,8.94,0.21639879519157998,7873.29842931937,0.20708118514459603,7534.29319371731,5.71280247903937,40.58,5.7411166091181505,40.781125
2015-08-04 12:55:23,2015-08-04 12:55:23,43.8720360585,-91.2433355581,161.315,149.937,24.642,280.1,5.23,24.87,-1.73,1.3,5.66,24.38,94.26,152.6,12.69,8.94,3.367,20.16,0.28,0.5,0.19,12.9,23.2,13.8,162.861,147.217,24.6536,281.58,5.135,24.44,-1.798,1.232,5.604,24.362,94.18,152.56,12.69,8.94,0.21571912959278602,7850.104712041891,0.211805779102299,7707.69633507856,5.675857590818059,40.32875,5.7302534984237,40.71525
2015-08-04 12:55:35,2015-08-04 12:55:35,43.8720319513,-91.2433381565,161.809,149.864,24.651999999999997,281.1,5.04,24.0,-1.79,1.24,5.56,24.36,94.17,152.7,12.69,8.94,3.367,20.49,0.29,0.5,0.19,12.9,23.2,13.8,161.026,128.227,24.655,279.98,5.66,26.88,-1.739,1.291,5.617000000000001,24.342,94.098,152.6,12.68,8.94,0.215608316065827,7846.28272251309,0.184479311536945,6713.4554973822,5.69302227053177,40.45225,5.66547351590239,40.2565
2015-08-04 12:55:47,2015-08-04 12:55:47,43.8720319513,-91.2433381565,161.97299999999998,149.629,24.656,280.4,5.12,24.34,-1.75,1.28,5.71,24.34,94.11,152.6,12.68,8.94,3.367,20.28,0.28,0.5,0.19,12.9,23.2,13.8,163.8925,145.95,24.6516,280.9,5.915,28.085,-1.7269999999999999,1.3030000000000002,5.662999999999999,24.33,94.052,152.19,12.642660000000001,8.94,0.215284253465864,7833.9790575916195,0.20999095625408803,7641.361256544499,5.69931915291329,40.49325,5.766860305537599,40.973125
2015-08-04 12:55:59,2015-08-04 12:55:59,43.8720319513,-91.2433381565,161.543,149.94299999999998,24.651999999999997,280.8,5.54,26.35,-1.74,1.29,5.64,24.33,94.05,152.4,12.67,8.94,3.366,20.27,0.28,0.5,0.19,12.9,23.2,13.8,163.0745,157.054,24.6424,282.17,6.28,29.785,-1.662,1.361,5.805,24.338,94.072,152.13,12.632660000000001,8.94,0.21577408278344298,7850.41884816754,0.22600710134831697,8222.722513089,5.68561079373476,40.38575,5.73951293081656,40.768625
2015-08-04 12:56:11,2015-08-04 12:56:11,43.8720319513,-91.2433381565,161.547,149.934,24.644000000000002,281.6,6.35,30.16,-1.68,1.35,5.76,24.33,94.06,152.2,12.65,8.94,3.367,20.35,0.29,0.5,0.2,12.9,23.2,13.8,160.4035,147.27,24.6232,281.31,5.62,26.705,-1.645,1.371,5.709,24.366,94.2,151.86,12.626330000000001,8.91,0.215840564985675,7849.947643979059,0.21200554914456,7710.47120418848,5.68872107650196,40.38675,5.648453831978821,40.100875
2015-08-04 12:56:23,2015-08-04 12:56:23,43.872027928,-91.2433377374,161.665,149.82,24.63,281.4,5.49,26.1,-1.67,1.36,5.82,24.36,94.19,152.0,12.64,8.94,3.37,20.52,0.29,0.5,0.2,12.9,23.2,13.8,163.6745,145.529,24.6042,280.21,6.11,29.04,-1.585,1.445,5.95,24.392,94.29799999999999,151.73,12.63,8.93,0.215755039165316,7843.9790575916195,0.20957559134087198,7619.319371727759,5.695819453931099,40.41625,5.76661863243402,40.918625
2015-08-04 12:56:35,2015-08-04 12:56:35,43.872027928,-91.2433377374,161.067,149.5,24.611,280.7,6.27,29.76,-1.59,1.44,6.01,24.38,94.28,151.8,12.63,8.93,3.3760000000000003,20.46,0.29,0.5,0.19,12.9,23.2,13.8,161.1385,155.571,24.5902,282.28,5.535,26.275,-1.625,1.412,6.032,24.375999999999998,94.244,151.46,12.62,8.93,0.215352014660263,7827.22513089005,0.22409717908168397,8145.07853403141,5.676912699204509,40.26675,5.67943276388562,40.284625
2015-08-04 12:56:47,2015-08-04 12:56:47,43.872027928,-91.2433377374,162.32299999999998,149.623,24.595,281.8,6.14,29.15,-1.6,1.42,6.07,24.37,94.24,151.6,12.62,8.93,3.38,20.54,0.29,0.5,0.19,12.9,23.2,13.8,159.0145,145.893,24.5956,280.4,5.595,26.56,-1.624,1.389,5.978,24.316,94.03200000000001,151.43,12.61,8.93,0.215506876516238,7833.66492146597,0.21013443612000499,7638.3769633508,5.7203406283671905,40.58075,5.6037474963467595,39.753625
2015-08-04 12:56:59,2015-08-04 12:56:59,43.872023820900004,-91.2433361448,163.907,149.691,24.594,280.8,6.13,29.1,-1.64,1.39,5.92,24.32,94.02,151.5,12.61,8.93,3.3739999999999997,20.76,0.29,0.5,0.2,12.9,23.2,13.8,162.126,152.466,24.5916,281.86,5.78,27.425,-1.6840000000000002,1.3459999999999999,5.896,24.324,94.04,151.16,12.562660000000001,8.93,0.21562135774532395,7837.22513089005,0.2196185871562,7982.5130890052405,5.776790289249541,40.97675,5.71402016042556,40.5315
2015-08-04 12:57:11,2015-08-04 12:57:11,43.872023820900004,-91.2433361448,162.298,149.266,24.592,281.3,5.43,25.81,-1.68,1.35,5.91,24.32,94.05,151.3,12.59,8.93,3.37,20.72,0.29,0.5,0.19,12.9,23.2,13.8,159.989,137.474,24.5788,281.28,5.935,28.19,-1.651,1.379,5.822,24.34,94.12200000000001,151.1,12.552660000000001,8.93,0.21506195424886398,7814.97382198953,0.198072080034357,7197.591623036641,5.72207511358948,40.5745,5.6406676320599605,39.99725
2015-08-04 12:57:23,2015-08-04 12:57:23,43.872023820900004,-91.2433361448,163.121,149.118,24.583000000000002,281.5,6.02,28.6,-1.67,1.36,5.97,24.34,94.09,151.1,12.57,8.93,3.367,20.55,0.29,0.5,0.19,12.9,23.2,13.8,164.1795,152.102,24.579,282.1,6.045,28.71,-1.6380000000000001,1.399,5.9479999999999995,24.304000000000002,93.98,151.17,12.58367,8.93,0.21484789226415998,7807.22513089005,0.219147213006903,7963.4554973822205,5.75105998668553,40.78025,5.78837889103204,41.044875
2015-08-04 12:57:35,2015-08-04 12:57:35,43.8720206358,-91.24334025200001,163.211,148.968,24.58,281.5,5.62,26.73,-1.65,1.38,5.96,24.31,94.0,151.1,12.57,8.93,3.372,20.57,0.29,0.5,0.2,12.9,23.2,13.8,161.54,139.44899999999998,24.5916,280.31,6.23,29.595,-1.67,1.36,5.9639999999999995,24.314,94.008,151.3,12.617339999999999,8.93,0.21457991743395102,7799.37172774869,0.20086834022237698,7300.9947643979085,5.752260244521019,40.80275,5.69336699058229,40.385
2015-08-04 12:57:47,2015-08-04 12:57:47,43.8720206358,-91.24334025200001,162.14,149.261,24.588,280.6,6.03,28.66,-1.65,1.37,5.98,24.31,94.01,151.3,12.59,8.93,3.375,20.44,0.29,0.5,0.19,12.9,23.2,13.9,160.632,142.18799999999902,24.5986,282.02,6.38,30.28,-1.715,1.305,5.922000000000001,24.31,93.99799999999999,151.44,12.59,8.93,0.214973108924918,7814.712041884821,0.204786222870114,7444.39790575913,5.713425219856349,40.535,5.660286912026429,40.158
2015-08-04 12:57:59,2015-08-04 12:57:59,43.8720206358,-91.24334025200001,162.543,148.97899999999998,24.595,281.4,5.23,24.88,-1.7,1.33,5.8,24.31,94.0,151.3,12.59,8.93,3.3739999999999997,20.55,0.29,0.5,0.19,12.9,23.2,13.9,163.7285,143.028,24.61,281.68,5.94,28.195,-1.621,1.402,5.782,24.308000000000003,93.962,151.6,12.62734,8.93,0.21452006064791299,7799.947643979059,0.20595100809073602,7488.376963350791,5.725849795798019,40.63575,5.76761102164545,40.932125
2015-08-04 12:58:11,2015-08-04 12:58:11,43.8720206358,-91.24334025200001,162.297,148.93200000000002,24.605,281.7,8.52,40.37,-1.62,1.4,5.82,24.31,93.97,151.6,12.61,8.93,3.373,20.59,0.29,0.5,0.19,12.9,23.2,13.9,161.7985,155.686,24.6056,280.98,5.4,25.66,-1.65,1.3840000000000001,5.952000000000001,24.31,93.97200000000001,151.29,12.58266,8.93,0.214470477287754,7797.4869109947595,0.224196618101021,8151.099476439809,5.71786843567784,40.57425,5.70030583492007,40.449625
2015-08-04 12:58:23,2015-08-04 12:58:23,43.872020468100004,-91.24333782120002,162.579,149.004,24.607,281.6,6.44,30.57,-1.62,1.41,5.92,24.31,93.99,151.5,12.6,8.93,3.3760000000000003,20.75,0.29,0.5,0.19,12.9,23.2,13.9,162.0795,155.559,24.6032,281.69,6.13,29.125,-1.692,1.3519999999999999,5.9479999999999995,24.32,94.04799999999999,151.5,12.6,8.93,0.21458403621320002,7801.256544502621,0.22402404022233802,8144.450261780129,5.72817756141881,40.64475,5.7105785806652705,40.519875
2015-08-04 12:58:35,2015-08-04 12:58:35,43.872020468100004,-91.24333782120002,161.654,148.472,24.605,281.4,5.93,28.18,-1.68,1.34,5.84,24.32,94.02,151.5,12.6,8.93,3.3710000000000004,20.74,0.29,0.5,0.19,12.9,23.2,13.9,158.9805,160.4495,24.6068,281.92,5.38,25.545,-1.695,1.3419999999999999,5.752000000000001,24.316,94.022,150.99,12.562660000000001,8.93,0.213803131776247,7773.40314136126,0.23105101023716898,8400.49738219896,5.695029042244871,40.4135,5.60084232156711,39.745125
2015-08-04 12:58:47,2015-08-04 12:58:47,43.872020468100004,-91.24333782120002,161.689,148.46,24.605999999999998,281.6,5.98,28.4,-1.69,1.34,5.61,24.31,94.01,151.2,12.58,8.93,3.372,20.88,0.29,0.5,0.19,12.9,23.2,13.9,160.659,138.643,24.6012,280.8,6.06,28.765,-1.679,1.344,5.642,24.338,94.08,150.86,12.546330000000001,8.93,0.213808808966804,7772.77486910995,0.199670582659199,7258.79581151833,5.6971300191327,40.42225,5.6608378538047806,40.16475
2015-08-04 12:58:59,2015-08-04 12:58:59,43.872021725399996,-91.2433335464,161.991,148.68200000000002,24.601999999999997,281.2,5.72,27.19,-1.69,1.33,5.72,24.33,94.07,151.0,12.56,8.93,3.366,20.7,0.29,0.5,0.19,12.9,23.2,13.9,161.292,151.481,24.5836,282.48,5.965,28.335,-1.679,1.344,5.84,24.348000000000003,94.15799999999999,150.66,12.52266,8.92,0.21420081010502498,7784.397905759159,0.21823322873999104,7930.94240837698,5.71050527523825,40.49775,5.68586413352426,40.323
2015-08-04 12:59:11,2015-08-04 12:59:11,43.872021725399996,-91.2433335464,161.69899999999998,148.445,24.589000000000002,282.1,6.33,30.06,-1.68,1.35,5.85,24.35,94.14,150.8,12.54,8.92,3.362,20.84,0.29,0.5,0.2,12.9,23.2,13.9,164.065,157.149000000001,24.5728,280.69,7.17,34.05,-1.7009999999999998,1.3219999999999998,5.906000000000001,24.336,94.104,150.6,12.54,8.92,0.213903672960533,7771.98952879581,0.226445810246725,8227.69633507859,5.70188752568388,40.42475,5.78531825738765,41.01625
2015-08-04 12:59:35,2015-08-04 12:59:35,43.872023820900004,-91.2433313671,161.935,148.236,24.569000000000003,282.6,4.96,23.59,-1.74,1.29,5.93,24.33,94.06,150.6,12.54,8.92,3.3569999999999998,20.5,0.29,0.5,0.19,12.9,23.2,13.9,159.8985,159.347,24.5956,281.24,5.25,24.975,-1.8219999999999998,1.218,5.7379999999999995,24.298000000000002,93.956,150.91,12.54,8.92,0.21350913527506502,7761.04712041885,0.229512670192638,8342.774869109971,5.7066673216650905,40.48375,5.634900081719611,39.974625
2015-08-04 12:59:47,2015-08-04 12:59:47,43.872023820900004,-91.2433313671,161.45600000000002,148.28799999999998,24.587,281.8,5.24,24.9,-1.83,1.21,5.57,24.3,93.95,150.7,12.54,8.92,3.36,20.49,0.29,0.5,0.19,12.9,23.2,13.9,158.9635,143.376,24.6188,282.65,5.305,25.275,-1.819,1.2209999999999999,5.507000000000001,24.31,93.976,151.48,12.60101,8.95,0.21348904111001,7763.76963350785,0.206417274210919,7506.59685863876,5.686197070695711,40.364000000000004,5.5984155933972,39.740875
2015-08-04 12:59:59,2015-08-04 12:59:59,43.872023820900004,-91.2433313671,161.746,148.486,24.612,281.9,5.36,25.49,-1.8,1.23,5.51,24.3,93.96,151.2,12.57,8.92,3.3539999999999996,20.79,0.29,0.5,0.19,12.9,23.2,13.9,159.5125,153.849,24.6248,281.2,6.42,30.485,-1.837,1.186,5.559,24.3,93.95200000000001,151.26,12.59,8.93,0.213749509856267,7774.13612565445,0.221469689680353,8054.9214659686095,5.69548081208928,40.4365,5.616833696279299,39.878125
2015-08-04 13:00:11,2015-08-04 13:00:11,43.872036645200005,-91.24336288309999,161.526,148.488,24.623,281.9,5.4,25.7,-1.82,1.21,5.59,24.3,93.95,151.4,12.59,8.93,3.355,20.87,0.29,0.5,0.19,12.9,23.2,13.9,158.6575,142.404,24.6276,282.6,5.51,26.185,-1.7619999999999998,1.261,5.601,24.3,93.97399999999999,150.89,12.52899,8.93,0.21374091460618,7774.24083769634,0.204983306419228,7455.706806282719,5.687300944130549,40.3815,5.58630158329553,39.664375
2015-08-04 13:00:23,2015-08-04 13:00:23,43.872014517,-91.2434299383,161.414,148.725,24.627,282.0,5.64,26.79,-1.78,1.25,5.59,24.3,93.96,151.1,12.56,8.93,3.363,21.36,0.3,0.5,0.19,12.9,23.2,13.9,164.47,165.14700000000002,24.6186,281.59,5.765,27.4,-1.767,1.263,5.63,24.305999999999997,93.96799999999999,150.55,12.508989999999999,8.93,0.214119007556387,7786.649214659691,0.237761719555655,8646.43979057593,5.68474882988057,40.3535,5.79237637410917,41.1175
2015-08-04 13:00:35,2015-08-04 13:00:35,43.8719431031,-91.2434791401,161.623,147.982,24.62,282.1,5.88,27.94,-1.78,1.25,5.55,24.3,93.94,150.9,12.55,8.93,3.3680000000000003,22.14,0.31,0.5,0.19,13.0,23.2,13.9,166.297,170.338000000001,24.598000000000003,283.17,5.33,25.365,-1.87,1.17,5.735,24.206,93.594,148.92,12.37697,8.92,0.213133481742984,7747.74869109948,0.24533207425995399,8918.21989528799,5.69530035612178,40.40575,5.86000360915207,41.57425
2015-08-04 13:00:47,2015-08-04 13:00:47,43.8718930632,-91.24357519670001,161.565,148.30100000000002,24.603,282.5,5.35,25.43,-1.86,1.17,5.91,24.19,93.54,149.9,12.47,8.92,3.387,21.44,0.3,0.5,0.19,12.9,23.2,13.9,164.238,174.22,24.5622,282.51,4.83,22.985,-1.986,1.04,5.987,24.11,93.25200000000001,147.71,12.250639999999999,8.89,0.213739624083005,7764.45026178011,0.25109552402034496,9121.4659685864,5.6988065589372505,40.39125,5.793090035754879,41.0595
2015-08-04 13:00:59,2015-08-04 13:00:59,43.871842268900004,-91.2436989974,162.44,148.273,24.573,282.6,4.94,23.52,-1.97,1.06,5.89,24.12,93.27,148.2,12.34,8.92,3.387,22.72,0.32,0.5,0.19,12.9,23.2,13.9,172.6675,157.280000000001,24.5344,283.54,4.9,23.305,-1.96,1.073,5.77,24.176,93.456,147.45,12.29266,8.91,0.213813257117707,7762.984293193721,0.226801569263946,8234.55497382203,5.73400906580084,40.61,6.09503207565358,43.166875
2015-08-04 13:01:11,2015-08-04 13:01:11,43.8717923965,-91.2438166793,163.321,148.694,24.546,283.2,4.91,23.36,-1.96,1.08,5.82,24.17,93.46,147.8,12.31,8.91,3.3939999999999997,29.27,0.41,0.48,0.19,12.9,23.2,13.9,189.071,148.814,24.4562,286.02,3.825,18.285,-2.0780000000000003,0.9690000000000001,5.751,24.116,93.25,131.89,10.46758,8.855,0.214742344596839,7785.02617801047,0.21491564736192498,7791.30890052356,5.77740733419879,40.83025,6.68830206822331,47.26775
2015-08-04 13:01:23,2015-08-04 13:01:23,43.8716944959,-91.2438170146,165.019,149.018,24.482,285.3,3.68,17.56,-2.09,0.96,5.59,24.1,93.19,139.8,11.66,8.9,3.397,31.13,0.44,0.48,0.19,13.0,23.2,13.9,202.55900000000003,150.929,24.2646,292.69,3.995,19.03,-2.395,0.655,5.752000000000001,23.838,92.18,122.51,9.81098,8.775,0.216003680843855,7801.98952879581,0.218773702143917,7902.04188481677,5.868099245384671,41.25475,7.20302701534898,50.63975
2015-08-04 13:01:35,2015-08-04 13:01:35,43.8715644088,-91.2437818944,170.918,149.64700000000002,24.322,290.8,3.93,18.78,-2.33,0.72,5.83,23.81,92.07,129.3,10.81,8.85,3.415,31.25,0.44,0.48,0.19,12.9,23.2,13.9,199.4465,175.097,24.114,296.43,3.61,17.26,-2.517,0.557,5.892,23.554000000000002,91.11,122.77,10.205589999999999,8.73,0.217544480276957,7834.92146596859,0.254541593637388,9167.38219895287,6.10298546521271,42.7295,7.1216553586371605,49.861625
2015-08-04 13:01:47,2015-08-04 13:01:47,43.8713914901,-91.2437671423,182.46200000000002,150.83,24.163,295.0,3.62,17.28,-2.49,0.57,5.92,23.56,91.12,124.8,10.46,8.79,3.4219999999999997,30.9,0.43,0.48,0.19,12.9,23.3,13.9,197.1455,159.446,24.0636,297.78,3.36,16.085,-2.517,0.536,5.901,23.462,90.75200000000001,119.5,9.922930000000001,8.72,0.219476967087557,7896.85863874346,0.23201435055521202,8347.958115183259,6.52420047229758,45.6155,7.049230876628241,49.286375
2015-08-04 13:01:59,2015-08-04 13:01:59,43.87112746020001,-91.2437129114,189.92,151.345,24.084,297.0,3.44,16.46,-2.52,0.54,5.9,23.47,90.75,120.9,10.15,8.75,3.4130000000000003,28.45,0.4,0.49,0.19,12.9,23.3,13.9,185.92,142.745,24.0248,297.76,4.41,21.025,-2.478,0.5820000000000001,5.91,23.482,90.81,120.4,10.07367,8.73,0.22039088287831998,7923.8219895288,0.207867432531407,7473.5602094240585,6.79810787417313,47.48,6.6549295280448,46.48
2015-08-04 13:02:11,2015-08-04 13:02:11,43.870877176499995,-91.2436006777,194.74599999999998,152.769,24.04,297.4,3.84,18.33,-2.49,0.57,5.96,23.49,90.84,119.7,10.06,8.73,3.4219999999999997,25.28,0.35,0.49,0.19,13.0,23.2,13.9,170.6435,148.792,24.0868,297.48,4.045,19.305,-2.319,0.7170000000000001,6.013,23.538,91.022,127.58,10.54175,8.745,0.222199239061238,7998.37696335078,0.21641477772584602,7790.15706806285,6.959002780875419,48.6865,6.0977303309865905,42.660875
2015-08-04 13:02:23,2015-08-04 13:02:23,43.8706217799,-91.24352423469999,193.954,153.15200000000002,24.070999999999998,297.5,4.05,19.34,-2.34,0.71,5.92,23.55,91.06,122.4,10.28,8.73,3.48,20.33,0.28,0.5,0.2,13.0,23.2,13.9,162.39,136.487,24.2398,293.9,5.08,24.15,-1.9809999999999999,1.0590000000000002,5.81,23.851999999999997,92.206,140.83,11.75717,8.82,0.22210181450579602,8018.429319371729,0.19793414618452698,7145.9162303665,6.901712872938191,48.4885,5.77853075180936,40.5975
2015-08-04 13:02:35,2015-08-04 13:02:35,43.8703557383,-91.2434530724,188.49400000000003,153.189,24.193,294.8,8.98,42.54,-2.01,1.03,5.71,23.9,92.43,133.9,11.22,8.76,3.554,19.66,0.28,0.5,0.2,13.0,23.2,13.9,160.576,188.793,24.372,289.65,6.35,30.145,-1.4480000000000002,1.575,5.744,24.42,94.412,146.66,12.40276,8.895,0.221591911266695,8020.366492146601,0.27309403223321,9884.45026178012,6.68322887392845,47.1235,5.69337039725368,40.144
